T179_STUFE_LEVEL,T179_PRODH_NUM,T179T_VTEXT_DESC,INACTIVE,CHAR_VALUE
6,205040013900020002,ALL BRAN FIBER BARS MOD/SHIP P2,,P2
6,205040013900020003,ALL BRAN FIBER BARS MOD/SHIP P3,,P3
6,205040013900020004,ALL BRAN FIBER BARS MOD/SHIP P4,,P4
6,205040013900020005,ALL BRAN FIBER BARS MOD/SHIP P5,,P5
6,205040013900020006,ALL BRAN FIBER BARS MOD/SHIP P6,,P6
5,20504001390003,ALL BRAN FIBER BARS S,,S
6,205040013900030001,ALL BRAN FIBER BARS S P1,,P1
6,205040013900030002,ALL BRAN FIBER BARS S P2,,P2
6,205040013900030003,ALL BRAN FIBER BARS S P3,,P3
6,205040013900030004,ALL BRAN FIBER BARS S P4,,P4
6,205040013900030005,ALL BRAN FIBER BARS S P5,,P5
6,205040013900030006,ALL BRAN FIBER BARS S P6,,P6
4,2050400140,SPECIAL K PROTEIN BARS,,
5,20504001400001,SPECIAL K PROTEIN BARS 6CT,,6CT
6,205040014000010001,SPECIAL K PROTEIN BARS 6CT P1,,P1
6,205040014000010002,SPECIAL K PROTEIN BARS 6CT P2,,P2
6,205040014000010003,SPECIAL K PROTEIN BARS 6CT P3,,P3
6,205040014000010004,SPECIAL K PROTEIN BARS 6CT P4,,P4
6,205040014000010005,SPECIAL K PROTEIN BARS 6CT P5,,P5
6,205040014000010006,SPECIAL K PROTEIN BARS 6CT P6,,P6
5,20504001400002,SPECIAL K PROTEIN BARS 8CT,,8CT
6,205040014000020001,SPECIAL K PROTEIN BARS 8CT P1,,P1
6,205040014000020002,SPECIAL K PROTEIN BARS 8CT P2,,P2
6,205040014000020003,SPECIAL K PROTEIN BARS 8CT P3,,P3
6,205040014000020004,SPECIAL K PROTEIN BARS 8CT P4,,P4
6,205040014000020005,SPECIAL K PROTEIN BARS 8CT P5,,P5
6,205040014000020006,SPECIAL K PROTEIN BARS 8CT P6,,P6
5,20504001400003,SPECIAL K PROTEIN BARS 9CT,,9CT
6,205040014000030001,SPECIAL K PROTEIN BARS 9CT P1,,P1
6,205040014000030002,SPECIAL K PROTEIN BARS 9CT P2,,P2
6,205040014000030003,SPECIAL K PROTEIN BARS 9CT P3,,P3
6,205040014000030004,SPECIAL K PROTEIN BARS 9CT P4,,P4
6,205040014000030005,SPECIAL K PROTEIN BARS 9CT P5,,P5
6,205040014000030006,SPECIAL K PROTEIN BARS 9CT P6,,P6
5,20504001400004,SPECIAL K PROTEIN BARS CLUB PK,,CLUB PK
6,205040014000040001,SPECIAL K PROTEIN BARS CLUB PK P1,,P1
6,205040014000040002,SPECIAL K PROTEIN BARS CLUB PK P2,,P2
6,205040014000040003,SPECIAL K PROTEIN BARS CLUB PK P3,,P3
6,205040014000040004,SPECIAL K PROTEIN BARS CLUB PK P4,,P4
6,205040014000040005,SPECIAL K PROTEIN BARS CLUB PK P5,,P5
6,205040014000040006,SPECIAL K PROTEIN BARS CLUB PK P6,,P6
5,20504001400005,SPECIAL K PROTEIN BARS MOD/SHIP,,MOD/SHIP
6,205040014000050001,SPECIAL K PROTEIN BARS MOD/SHIP P1,,P1
6,205040014000050002,SPECIAL K PROTEIN BARS MOD/SHIP P2,,P2
6,205040014000050003,SPECIAL K PROTEIN BARS MOD/SHIP P3,,P3
6,205040014000050004,SPECIAL K PROTEIN BARS MOD/SHIP P4,,P4
6,205040014000050005,SPECIAL K PROTEIN BARS MOD/SHIP P5,,P5
6,205040014000050006,SPECIAL K PROTEIN BARS MOD/SHIP P6,,P6
5,20504001400006,SPECIAL K PROTEIN BARS SS,,SS
6,205040014000060001,SPECIAL K PROTEIN BARS SS P1,,P1
6,205040014000060002,SPECIAL K PROTEIN BARS SS P2,,P2
6,205040014000060003,SPECIAL K PROTEIN BARS SS P3,,P3
6,205040014000060004,SPECIAL K PROTEIN BARS SS P4,,P4
6,205040014000060005,SPECIAL K PROTEIN BARS SS P5,,P5
6,205040014000060006,SPECIAL K PROTEIN BARS SS P6,,P6
5,20504001400007,SPECIAL K PROTEIN BARS SPECIAL PK,,SPECIAL PK
6,205040014000070001,SPECIAL K PROTEIN BARS SPECIAL PK P1,,P1
6,205040014000070002,SPECIAL K PROTEIN BARS SPECIAL PK P2,,P2
6,205040014000070003,SPECIAL K PROTEIN BARS SPECIAL PK P3,,P3
6,205040014000070004,SPECIAL K PROTEIN BARS SPECIAL PK P4,,P4
6,205040014000070005,SPECIAL K PROTEIN BARS SPECIAL PK P5,,P5
6,205040014000070006,SPECIAL K PROTEIN BARS SPECIAL PK P6,,P6
5,20504001400008,SPECIAL K PROTEIN BARS 5CT,,5CT
6,205040014000080001,SPECIAL K PROTEIN BARS 5CT P1,,P1
6,205040014000080002,SPECIAL K PROTEIN BARS 5CT P2,,P2
6,205040014000080003,SPECIAL K PROTEIN BARS 5CT P3,,P3
6,205040014000080004,SPECIAL K PROTEIN BARS 5CT P4,,P4
6,205040014000080005,SPECIAL K PROTEIN BARS 5CT P5,,P5
6,205040014000080006,SPECIAL K PROTEIN BARS 5CT P6,,P6
5,20504001400009,SPECIAL K PROTEIN BARS 12CT,,12CT
6,205040014000090001,SPECIAL K PROTEIN BARS 12CT P1,,P1
6,205040014000090002,SPECIAL K PROTEIN BARS 12CT P2,,P2
6,205040014000090003,SPECIAL K PROTEIN BARS 12CT P3,,P3
6,205040014000090004,SPECIAL K PROTEIN BARS 12CT P4,,P4
6,205040014000090005,SPECIAL K PROTEIN BARS 12CT P5,,P5
6,205040014000090006,SPECIAL K PROTEIN BARS 12CT P6,,P6
5,20504001400010,SPECIAL K PROTEIN BARS S,,S
6,205040014000100001,SPECIAL K PROTEIN BARS S P1,,P1
6,205040014000100002,SPECIAL K PROTEIN BARS S P2,,P2
6,205040014000100003,SPECIAL K PROTEIN BARS S P3,,P3
6,205040014000100004,SPECIAL K PROTEIN BARS S P4,,P4
6,205040014000100005,SPECIAL K PROTEIN BARS S P5,,P5
6,205040014000100006,SPECIAL K PROTEIN BARS S P6,,P6
5,20504001400011,SPECIAL K PROTEIN BARS M,,M
6,205040014000110001,SPECIAL K PROTEIN BARS M P1,,P1
6,205040014000110002,SPECIAL K PROTEIN BARS M P2,,P2
6,205040014000110003,SPECIAL K PROTEIN BARS M P3,,P3
6,205040014000110004,SPECIAL K PROTEIN BARS M P4,,P4
6,205040014000110005,SPECIAL K PROTEIN BARS M P5,,P5
6,205040014000110006,SPECIAL K PROTEIN BARS M P6,,P6
5,20504001400012,SPECIAL K PROTEIN BARS L,,L
6,205040014000120001,SPECIAL K PROTEIN BARS L P1,,P1
6,205040014000120002,SPECIAL K PROTEIN BARS L P2,,P2
6,205040014000120003,SPECIAL K PROTEIN BARS L P3,,P3
6,205040014000120004,SPECIAL K PROTEIN BARS L P4,,P4
6,205040014000120005,SPECIAL K PROTEIN BARS L P5,,P5
6,205040014000120006,SPECIAL K PROTEIN BARS L P6,,P6
5,20504001400013,SPECIAL K PROTEIN BARS XL,,XL
6,205040014000130001,SPECIAL K PROTEIN BARS XL P1,,P1
6,205040014000130002,SPECIAL K PROTEIN BARS XL P2,,P2
6,205040014000130003,SPECIAL K PROTEIN BARS XL P3,,P3
6,205040014000130004,SPECIAL K PROTEIN BARS XL P4,,P4
6,205040014000130005,SPECIAL K PROTEIN BARS XL P5,,P5
6,205040014000130006,SPECIAL K PROTEIN BARS XL P6,,P6
4,2050400141,LIVE BRIGHT,X,
5,20504001410001,LIVE BRIGHT BARS 4CT,,BARS 4CT
6,205040014100010001,LIVE BRIGHT BARS 4CT P1,,P1
6,205040014100010002,LIVE BRIGHT BARS 4CT P2,,P2
6,205040014100010003,LIVE BRIGHT BARS 4CT P3,,P3
6,205040014100010004,LIVE BRIGHT BARS 4CT P4,,P4
6,205040014100010005,LIVE BRIGHT BARS 4CT P5,,P5
6,205040014100010006,LIVE BRIGHT BARS 4CT P6,,P6
5,20504001410002,LIVE BRIGHT BARS CLUB PK,,BAR CLUB PK
6,205040014100020001,LIVE BRIGHT BAR CLUB PK P1,,P1
6,205040014100020002,LIVE BRIGHT BAR CLUB PK P2,,P2
6,205040014100020003,LIVE BRIGHT BAR CLUB PK P3,,P3
6,205040014100020004,LIVE BRIGHT BAR CLUB PK P4,,P4
6,205040014100020005,LIVE BRIGHT BAR CLUB PK P5,,P5
6,205040014100020006,LIVE BRIGHT BAR CLUB PK P6,,P6
4,2050400142,KASHI GOLEAN BARS,,
5,20504001420001,KASHI GOLEAN BARS 4CT,,4CT
6,205040014200010001,KASHI GOLEAN BARS 4CT P1,,P1
6,205040014200010002,KASHI GOLEAN BARS 4CT P2,,P2
6,205040014200010003,KASHI GOLEAN BARS 4CT P3,,P3
6,205040014200010004,KASHI GOLEAN BARS 4CT P4,,P4
6,205040014200010005,KASHI GOLEAN BARS 4CT P5,,P5
6,205040014200010006,KASHI GOLEAN BARS 4CT P6,,P6
5,20504001420002,KASHI GOLEAN BARS 6CT,,6CT
6,205040014200020001,KASHI GOLEAN BARS 6CT P1,,P1
6,205040014200020002,KASHI GOLEAN BARS 6CT P2,,P2
6,205040014200020003,KASHI GOLEAN BARS 6CT P3,,P3
6,205040014200020004,KASHI GOLEAN BARS 6CT P4,,P4
6,205040014200020005,KASHI GOLEAN BARS 6CT P5,,P5
6,205040014200020006,KASHI GOLEAN BARS 6CT P6,,P6
5,20504001420003,KASHI GOLEAN BARS MOD/SHIP,,MOD/SHIP
6,205040014200030001,KASHI GOLEAN BARS MOD/SHIP P1,,P1
6,205040014200030002,KASHI GOLEAN BARS MOD/SHIP P2,,P2
6,205040014200030003,KASHI GOLEAN BARS MOD/SHIP P3,,P3
6,205040014200030004,KASHI GOLEAN BARS MOD/SHIP P4,,P4
6,205040014200030005,KASHI GOLEAN BARS MOD/SHIP P5,,P5
6,205040014200030006,KASHI GOLEAN BARS MOD/SHIP P6,,P6
5,20504001420004,KASHI GOLEAN BARS CLUB PK,,CLUB PK
6,205040014200040001,KASHI GOLEAN BARS CLUB PK P1,,P1
6,205040014200040002,KASHI GOLEAN BARS CLUB PK P2,,P2
6,205040014200040003,KASHI GOLEAN BARS CLUB PK P3,,P3
6,205040014200040004,KASHI GOLEAN BARS CLUB PK P4,,P4
6,205040014200040005,KASHI GOLEAN BARS CLUB PK P5,,P5
6,205040014200040006,KASHI GOLEAN BARS CLUB PK P6,,P6
5,20504001420005,KASHI GOLEAN BARS SS,,SS
6,205040014200050001,KASHI GOLEAN BARS SS P1,,P1
6,205040014200050002,KASHI GOLEAN BARS SS P2,,P2
6,205040014200050003,KASHI GOLEAN BARS SS P3,,P3
6,205040014200050004,KASHI GOLEAN BARS SS P4,,P4
6,205040014200050005,KASHI GOLEAN BARS SS P5,,P5
6,205040014200050006,KASHI GOLEAN BARS SS P6,,P6
5,20504001420006,KASHI GOLEAN BARS 5CT,,5CT
6,205040014200060001,KASHI GOLEAN BARS 5CT P1,,P1
6,205040014200060002,KASHI GOLEAN BARS 5CT P2,,P2
6,205040014200060003,KASHI GOLEAN BARS 5CT P3,,P3
6,205040014200060004,KASHI GOLEAN BARS 5CT P4,,P4
6,205040014200060005,KASHI GOLEAN BARS 5CT P5,,P5
6,205040014200060006,KASHI GOLEAN BARS 5CT P6,,P6
4,2050400208,SPK MIXED H & W BRANDS,X,
5,20504002080006,SPK MIXED H & W BRANDS MOD/SHIP,,MOD/SHIP
6,205040020800060001,SPK MIXED H & W BRANDS MOD/SHIP P1,,P1
6,205040020800060002,SPK MIXED H & W BRANDS MOD/SHIP P2,,P2
6,205040020800060003,SPK MIXED H & W BRANDS MOD/SHIP P3,,P3
6,205040020800060004,SPK MIXED H & W BRANDS MOD/SHIP P4,,P4
6,205040020800060005,SPK MIXED H & W BRANDS MOD/SHIP P5,,P5
6,205040020800060006,SPK MIXED H & W BRANDS MOD/SHIP P6,,P6
4,2050400233,SPECIAL K NOURISH BARS,,
5,20504002330001,SPECIAL K NOURISH BARS 4CT,,4CT
6,205040023300010001,SPECIAL K NOURISH BARS 4CT P1,,P1
6,205040023300010002,SPECIAL K NOURISH BARS 4CT P2,,P2
6,205040023300010003,SPECIAL K NOURISH BARS 4CT P3,,P3
6,205040023300010004,SPECIAL K NOURISH BARS 4CT P4,,P4
6,205040023300010005,SPECIAL K NOURISH BARS 4CT P5,,P5
6,205040023300010006,SPECIAL K NOURISH BARS 4CT P6,,P6
5,20504002330002,SPECIAL K NOURISH BARS 5CT,,5CT
6,205040023300020001,SPECIAL K NOURISH BARS 5CT P1,,P1
6,205040023300020002,SPECIAL K NOURISH BARS 5CT P2,,P2
6,205040023300020003,SPECIAL K NOURISH BARS 5CT P3,,P3
6,205040023300020004,SPECIAL K NOURISH BARS 5CT P4,,P4
6,205040023300020005,SPECIAL K NOURISH BARS 5CT P5,,P5
6,205040023300020006,SPECIAL K NOURISH BARS 5CT P6,,P6
5,20504002330003,SPECIAL K NOURISH BARS 8CT,,8CT
6,205040023300030001,SPECIAL K NOURISH BARS 8CT P1,,P1
6,205040023300030002,SPECIAL K NOURISH BARS 8CT P2,,P2
6,205040023300030003,SPECIAL K NOURISH BARS 8CT P3,,P3
6,205040023300030004,SPECIAL K NOURISH BARS 8CT P4,,P4
6,205040023300030005,SPECIAL K NOURISH BARS 8CT P5,,P5
6,205040023300030006,SPECIAL K NOURISH BARS 8CT P6,,P6
5,20504002330004,SPECIAL K NOURISH BARS CLUB PK,,CLUB PK
6,205040023300040001,SPECIAL K NOURISH BARS CLUB PK P1,,P1
6,205040023300040002,SPECIAL K NOURISH BARS CLUB PK P2,,P2
6,205040023300040003,SPECIAL K NOURISH BARS CLUB PK P3,,P3
6,205040023300040004,SPECIAL K NOURISH BARS CLUB PK P4,,P4
6,205040023300040005,SPECIAL K NOURISH BARS CLUB PK P5,,P5
6,205040023300040006,SPECIAL K NOURISH BARS CLUB PK P6,,P6
5,20504002330005,SPECIAL K NOURISH BARS MOD/SHIP,,MOD/SHIP
6,205040023300050001,SPECIAL K NOURISH BARS MOD/SHIP P1,,P1
6,205040023300050002,SPECIAL K NOURISH BARS MOD/SHIP P2,,P2
6,205040023300050003,SPECIAL K NOURISH BARS MOD/SHIP P3,,P3
6,205040023300050004,SPECIAL K NOURISH BARS MOD/SHIP P4,,P4
6,205040023300050005,SPECIAL K NOURISH BARS MOD/SHIP P5,,P5
6,205040023300050006,SPECIAL K NOURISH BARS MOD/SHIP P6,,P6
5,20504002330006,SPECIAL K NOURISH BARS SS,,SS
6,205040023300060001,SPECIAL K NOURISH BARS SS P1,,P1
6,205040023300060002,SPECIAL K NOURISH BARS SS P2,,P2
6,205040023300060003,SPECIAL K NOURISH BARS SS P3,,P3
6,205040023300060004,SPECIAL K NOURISH BARS SS P4,,P4
6,205040023300060005,SPECIAL K NOURISH BARS SS P5,,P5
6,205040023300060006,SPECIAL K NOURISH BARS SS P6,,P6
5,20504002330007,SPECIAL K NOURISH BARS 6CT,,6CT
6,205040023300070001,SPECIAL K NOURISH BARS 6CT P1,,P1
6,205040023300070002,SPECIAL K NOURISH BARS 6CT P2,,P2
6,205040023300070003,SPECIAL K NOURISH BARS 6CT P3,,P3
6,205040023300070004,SPECIAL K NOURISH BARS 6CT P4,,P4
6,205040023300070005,SPECIAL K NOURISH BARS 6CT P5,,P5
6,205040023300070006,SPECIAL K NOURISH BARS 6CT P6,,P6
5,20504002330008,SPECIAL K NOURISH BARS S,,S
6,205040023300080001,SPECIAL K NOURISH BARS S P1,,P1
6,205040023300080002,SPECIAL K NOURISH BARS S P2,,P2
6,205040023300080003,SPECIAL K NOURISH BARS S P3,,P3
6,205040023300080004,SPECIAL K NOURISH BARS S P4,,P4
6,205040023300080005,SPECIAL K NOURISH BARS S P5,,P5
6,205040023300080006,SPECIAL K NOURISH BARS S P6,,P6
4,2050400234,BEAR NAKED H&W BARS,,
5,20504002340001,BEAR NAKED H&W BARS 5CT,,5CT
6,205040023400010001,BEAR NAKED H&W BARS 5CT P1,,P1
6,205040023400010002,BEAR NAKED H&W BARS 5CT P2,,P2
6,205040023400010003,BEAR NAKED H&W BARS 5CT P3,,P3
6,205040023400010004,BEAR NAKED H&W BARS 5CT P4,,P4
6,205040023400010005,BEAR NAKED H&W BARS 5CT P5,,P5
6,205040023400010006,BEAR NAKED H&W BARS 5CT P6,,P6
5,20504002340002,BEAR NAKED H&W BARS 12CT,,12CT
6,205040023400020001,BEAR NAKED H&W BARS 12CT P1,,P1
6,205040023400020002,BEAR NAKED H&W BARS 12CT P2,,P2
6,205040023400020003,BEAR NAKED H&W BARS 12CT P3,,P3
6,205040023400020004,BEAR NAKED H&W BARS 12CT P4,,P4
6,205040023400020005,BEAR NAKED H&W BARS 12CT P5,,P5
6,205040023400020006,BEAR NAKED H&W BARS 12CT P6,,P6
5,20504002340003,BEAR NAKED H&W BARS CLUB PK,,CLUB PK
6,205040023400030001,BEAR NAKED H&W BARS CLUB PK P1,,P1
6,205040023400030002,BEAR NAKED H&W BARS CLUB PK P2,,P2
6,205040023400030003,BEAR NAKED H&W BARS CLUB PK P3,,P3
6,205040023400030004,BEAR NAKED H&W BARS CLUB PK P4,,P4
6,205040023400030005,BEAR NAKED H&W BARS CLUB PK P5,,P5
6,205040023400030006,BEAR NAKED H&W BARS CLUB PK P6,,P6
5,20504002340004,BEAR NAKED H&W BARS MOD/SHIP,,MOD/SHIP
6,205040023400040001,BEAR NAKED H&W BARS MOD/SHIP P1,,P1
6,205040023400040002,BEAR NAKED H&W BARS MOD/SHIP P2,,P2
6,205040023400040003,BEAR NAKED H&W BARS MOD/SHIP P3,,P3
6,205040023400040004,BEAR NAKED H&W BARS MOD/SHIP P4,,P4
6,205040023400040005,BEAR NAKED H&W BARS MOD/SHIP P5,,P5
6,205040023400040006,BEAR NAKED H&W BARS MOD/SHIP P6,,P6
5,20504002340005,BEAR NAKED H&W BARS SS,,SS
6,205040023400050001,BEAR NAKED H&W BARS SS P1,,P1
6,205040023400050002,BEAR NAKED H&W BARS SS P2,,P2
6,205040023400050003,BEAR NAKED H&W BARS SS P3,,P3
6,205040023400050004,BEAR NAKED H&W BARS SS P4,,P4
6,205040023400050005,BEAR NAKED H&W BARS SS P5,,P5
6,205040023400050006,BEAR NAKED H&W BARS SS P6,,P6
5,20504002340006,BEAR NAKED H&W BARS M,,M
6,205040023400060001,BEAR NAKED H&W BARS M P1,,P1
6,205040023400060002,BEAR NAKED H&W BARS M P2,,P2
6,205040023400060003,BEAR NAKED H&W BARS M P3,,P3
6,205040023400060004,BEAR NAKED H&W BARS M P4,,P4
6,205040023400060005,BEAR NAKED H&W BARS M P5,,P5
6,205040023400060006,BEAR NAKED H&W BARS M P6,,P6
5,20504002340007,BEAR NAKED H&W BARS L,,L
6,205040023400070001,BEAR NAKED H&W BARS L P1,,P1
6,205040023400070002,BEAR NAKED H&W BARS L P2,,P2
6,205040023400070003,BEAR NAKED H&W BARS L P3,,P3
6,205040023400070004,BEAR NAKED H&W BARS L P4,,P4
6,205040023400070005,BEAR NAKED H&W BARS L P5,,P5
6,205040023400070006,BEAR NAKED H&W BARS L P6,,P6
5,20504002340008,BEAR NAKED H&W BARS XL,,XL
6,205040023400080001,BEAR NAKED H&W BARS XL P1,,P1
6,205040023400080002,BEAR NAKED H&W BARS XL P2,,P2
6,205040023400080003,BEAR NAKED H&W BARS XL P3,,P3
6,205040023400080004,BEAR NAKED H&W BARS XL P4,,P4
6,205040023400080005,BEAR NAKED H&W BARS XL P5,,P5
6,205040023400080006,BEAR NAKED H&W BARS XL P6,,P6
4,2050400235,KASHI JOI,,
5,20504002350001,KASHI JOI 4CT,,4CT
6,205040023500010001,KASHI JOI 4CT P1,,P1
6,205040023500010002,KASHI JOI 4CT P2,,P2
6,205040023500010003,KASHI JOI 4CT P3,,P3
6,205040023500010004,KASHI JOI 4CT P4,,P4
6,205040023500010005,KASHI JOI 4CT P5,,P5
6,205040023500010006,KASHI JOI 4CT P6,,P6
5,20504002350002,KASHI JOI 6CT,,6CT
6,205040023500020001,KASHI JOI 6CT P1,,P1
6,205040023500020002,KASHI JOI 6CT P2,,P2
6,205040023500020003,KASHI JOI 6CT P3,,P3
6,205040023500020004,KASHI JOI 6CT P4,,P4
6,205040023500020005,KASHI JOI 6CT P5,,P5
6,205040023500020006,KASHI JOI 6CT P6,,P6
5,20504002350003,KASHI JOI CLUB PK,,CLUB PK
6,205040023500030001,KASHI JOI CLUB PK P1,,P1
6,205040023500030002,KASHI JOI CLUB PK P2,,P2
6,205040023500030003,KASHI JOI CLUB PK P3,,P3
6,205040023500030004,KASHI JOI CLUB PK P4,,P4
6,205040023500030005,KASHI JOI CLUB PK P5,,P5
6,205040023500030006,KASHI JOI CLUB PK P6,,P6
5,20504002350004,KASHI JOI MOD/SHIP,,MOD/SHIP
6,205040023500040001,KASHI JOI MOD/SHIP P1,,P1
6,205040023500040002,KASHI JOI MOD/SHIP P2,,P2
6,205040023500040003,KASHI JOI MOD/SHIP P3,,P3
6,205040023500040004,KASHI JOI MOD/SHIP P4,,P4
6,205040023500040005,KASHI JOI MOD/SHIP P5,,P5
6,205040023500040006,KASHI JOI MOD/SHIP P6,,P6
5,20504002350005,KASHI JOI SS,,SS
6,205040023500050001,KASHI JOI SS P1,,P1
6,205040023500050002,KASHI JOI SS P2,,P2
6,205040023500050003,KASHI JOI SS P3,,P3
6,205040023500050004,KASHI JOI SS P4,,P4
6,205040023500050005,KASHI JOI SS P5,,P5
6,205040023500050006,KASHI JOI SS P6,,P6
5,20504002350006,KASHI JOI S,,S
6,205040023500060001,KASHI JOI S P1,,P1
6,205040023500060002,KASHI JOI S P2,,P2
6,205040023500060003,KASHI JOI S P3,,P3
6,205040023500060004,KASHI JOI S P4,,P4
6,205040023500060005,KASHI JOI S P5,,P5
6,205040023500060006,KASHI JOI S P6,,P6
5,20504002350007,KASHI JOI L,,L
6,205040023500070001,KASHI JOI L P1,,P1
6,205040023500070002,KASHI JOI L P2,,P2
6,205040023500070003,KASHI JOI L P3,,P3
6,205040023500070004,KASHI JOI L P4,,P4
6,205040023500070005,KASHI JOI L P5,,P5
6,205040023500070006,KASHI JOI L P6,,P6
4,2050400265,PURE FRUIT & NUT BAR,,
5,20504002650001,PURE FRUIT & NUT BAR 5CT,,5CT
6,205040026500010001,PURE FRUIT & NUT BAR 5CT P1,,P1
6,205040026500010002,PURE FRUIT & NUT BAR 5CT P2,,P2
6,205040026500010003,PURE FRUIT & NUT BAR 5CT P3,,P3
6,205040026500010004,PURE FRUIT & NUT BAR 5CT P4,,P4
6,205040026500010005,PURE FRUIT & NUT BAR 5CT P5,,P5
6,205040026500010006,PURE FRUIT & NUT BAR 5CT P6,,P6
5,20504002650002,PURE FRUIT & NUT BAR 6CT,,6CT
6,205040026500020001,PURE FRUIT & NUT BAR 6CT P1,,P1
6,205040026500020002,PURE FRUIT & NUT BAR 6CT P2,,P2
6,205040026500020003,PURE FRUIT & NUT BAR 6CT P3,,P3
6,205040026500020004,PURE FRUIT & NUT BAR 6CT P4,,P4
6,205040026500020005,PURE FRUIT & NUT BAR 6CT P5,,P5
6,205040026500020006,PURE FRUIT & NUT BAR 6CT P6,,P6
5,20504002650003,PURE FRUIT & NUT BAR SS,,SS
6,205040026500030001,PURE FRUIT & NUT BAR SS P1,,P1
6,205040026500030002,PURE FRUIT & NUT BAR SS P2,,P2
6,205040026500030003,PURE FRUIT & NUT BAR SS P3,,P3
6,205040026500030004,PURE FRUIT & NUT BAR SS P4,,P4
6,205040026500030005,PURE FRUIT & NUT BAR SS P5,,P5
6,205040026500030006,PURE FRUIT & NUT BAR SS P6,,P6
5,20504002650004,PURE FRUIT & NUT BAR CLUB,,CLUB PK
6,205040026500040001,PURE FRUIT & NUT BAR CLUB P1,,P1
6,205040026500040002,PURE FRUIT & NUT BAR CLUB P2,,P2
6,205040026500040003,PURE FRUIT & NUT BAR CLUB P3,,P3
6,205040026500040004,PURE FRUIT & NUT BAR CLUB P4,,P4
6,205040026500040005,PURE FRUIT & NUT BAR CLUB P5,,P5
6,205040026500040006,PURE FRUIT & NUT BAR CLUB P6,,P6
5,20504002650005,PURE FRUIT & NUT BAR MOD/SHIP,,MOD/SHIP
6,205040026500050001,PURE FRUIT & NUT BAR MOD/SHIP P1,,P1
6,205040026500050002,PURE FRUIT & NUT BAR MOD/SHIP P2,,P2
6,205040026500050003,PURE FRUIT & NUT BAR MOD/SHIP P3,,P3
6,205040026500050004,PURE FRUIT & NUT BAR MOD/SHIP P4,,P4
6,205040026500050005,PURE FRUIT & NUT BAR MOD/SHIP P5,,P5
6,205040026500050006,PURE FRUIT & NUT BAR MOD/SHIP P6,,P6
4,2050400266,PURE VEGGIE PROTEIN BAR,X,
5,20504002660001,PURE VEGGIE PROTEIN BAR 5CT,,5CT
6,205040026600010001,PURE VEGGIE PROTEIN BAR 5CT P1,,P1
6,205040026600010002,PURE VEGGIE PROTEIN BAR 5CT P2,,P2
6,205040026600010003,PURE VEGGIE PROTEIN BAR 5CT P3,,P3
6,205040026600010004,PURE VEGGIE PROTEIN BAR 5CT P4,,P4
6,205040026600010005,PURE VEGGIE PROTEIN BAR 5CT P5,,P5
6,205040026600010006,PURE VEGGIE PROTEIN BAR 5CT P6,,P6
5,20504002660002,PURE VEGGIE PROTEIN BAR 6CT,,6CT
6,205040026600020001,PURE VEGGIE PROTEIN BAR 6CT P1,,P1
6,205040026600020002,PURE VEGGIE PROTEIN BAR 6CT P2,,P2
6,205040026600020003,PURE VEGGIE PROTEIN BAR 6CT P3,,P3
6,205040026600020004,PURE VEGGIE PROTEIN BAR 6CT P4,,P4
6,205040026600020005,PURE VEGGIE PROTEIN BAR 6CT P5,,P5
6,205040026600020006,PURE VEGGIE PROTEIN BAR 6CT P6,,P6
5,20504002660003,PURE VEGGIE PROTEIN BAR 12 CT,,12CT
6,205040026600030001,PURE VEGGIE PROTEIN BAR 12 CT P1,,P1
6,205040026600030002,PURE VEGGIE PROTEIN BAR 12 CT P2,,P2
6,205040026600030003,PURE VEGGIE PROTEIN BAR 12 CT P3,,P3
6,205040026600030004,PURE VEGGIE PROTEIN BAR 12 CT P4,,P4
6,205040026600030005,PURE VEGGIE PROTEIN BAR 12 CT P5,,P5
6,205040026600030006,PURE VEGGIE PROTEIN BAR 12 CT P6,,P6
5,20504002660004,PURE VEGGIE PROTEIN BAR CLUB,,CLUB PK
6,205040026600040001,PURE VEGGIE PROTEIN BAR CLUB P1,,P1
6,205040026600040002,PURE VEGGIE PROTEIN BAR CLUB P2,,P2
6,205040026600040003,PURE VEGGIE PROTEIN BAR CLUB P3,,P3
6,205040026600040004,PURE VEGGIE PROTEIN BAR CLUB P4,,P4
6,205040026600040005,PURE VEGGIE PROTEIN BAR CLUB P5,,P5
6,205040026600040006,PURE VEGGIE PROTEIN BAR CLUB P6,,P6
5,20504002660005,PURE VEGGIE PROTEIN BAR MOD/SHIP,,MOD/SHIP
6,205040026600050001,PURE VEGGIE PROTEIN BAR MOD/SHIP P1,,P1
6,205040026600050002,PURE VEGGIE PROTEIN BAR MOD/SHIP P2,,P2
6,205040026600050003,PURE VEGGIE PROTEIN BAR MOD/SHIP P3,,P3
6,205040026600050004,PURE VEGGIE PROTEIN BAR MOD/SHIP P4,,P4
6,205040026600050005,PURE VEGGIE PROTEIN BAR MOD/SHIP P5,,P5
6,205040026600050006,PURE VEGGIE PROTEIN BAR MOD/SHIP P6,,P6
4,2050400275,KASHI H&W BARS,X,
5,20504002750001,KASHI H&W BARS 5CT,,5CT
6,205040027500010001,KASHI H&W BARS 5CT P1,,P1
6,205040027500010002,KASHI H&W BARS 5CT P2,,P2
6,205040027500010003,KASHI H&W BARS 5CT P3,,P3
6,205040027500010004,KASHI H&W BARS 5CT P4,,P4
6,205040027500010005,KASHI H&W BARS 5CT P5,,P5
